video,target,strict,frame_index,split,saved_image,saved_label,saved_preview,num_boxes,labels,top_label,top_conf
DJI_20260410101920_0015_D.MP4,drowning,False,304,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410101920_0015_D__frame_000304.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410101920_0015_D__frame_000304.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410101920_0015_D__frame_000304.jpg,4,"tread water,drowning,drowning,tread water",tread water,0.5844
DJI_20260410101920_0015_D.MP4,drowning,False,364,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_000364.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_000364.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_000364.jpg,3,"tread water,drowning,tread water",tread water,0.5038
DJI_20260410101920_0015_D.MP4,drowning,False,425,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_000425.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_000425.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_000425.jpg,4,"tread water,tread water,drowning,drowning",tread water,0.6431
DJI_20260410101920_0015_D.MP4,drowning,False,485,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_000485.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_000485.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_000485.jpg,4,"drowning,tread water,tread water,drowning",drowning,0.4468
DJI_20260410101920_0015_D.MP4,drowning,False,545,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_000545.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_000545.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_000545.jpg,2,"tread water,drowning",tread water,0.6550
DJI_20260410101920_0015_D.MP4,drowning,False,605,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_000605.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_000605.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_000605.jpg,3,"tread water,tread water,drowning",tread water,0.5731
DJI_20260410101920_0015_D.MP4,drowning,False,665,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_000665.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_000665.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_000665.jpg,3,"tread water,tread water,drowning",tread water,0.5906
DJI_20260410101920_0015_D.MP4,drowning,False,725,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_000725.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_000725.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_000725.jpg,3,"tread water,drowning,tread water",tread water,0.7348
DJI_20260410101920_0015_D.MP4,drowning,False,785,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410101920_0015_D__frame_000785.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410101920_0015_D__frame_000785.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410101920_0015_D__frame_000785.jpg,4,"drowning,drowning,tread water,tread water",drowning,0.5231
DJI_20260410101920_0015_D.MP4,drowning,False,845,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_000845.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_000845.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_000845.jpg,3,"tread water,tread water,drowning",tread water,0.6398
DJI_20260410101920_0015_D.MP4,drowning,False,905,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_000905.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_000905.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_000905.jpg,2,"drowning,tread water",drowning,0.5547
DJI_20260410101920_0015_D.MP4,drowning,False,965,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_000965.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_000965.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_000965.jpg,4,"drowning,tread water,drowning,drowning",drowning,0.5558
DJI_20260410101920_0015_D.MP4,drowning,False,1025,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_001025.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_001025.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_001025.jpg,2,"tread water,drowning",tread water,0.6100
DJI_20260410101920_0015_D.MP4,drowning,False,1102,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410101920_0015_D__frame_001102.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410101920_0015_D__frame_001102.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410101920_0015_D__frame_001102.jpg,3,"tread water,drowning,tread water",tread water,0.6596
DJI_20260410101920_0015_D.MP4,drowning,False,1162,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_001162.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_001162.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_001162.jpg,3,"tread water,drowning,drowning",tread water,0.6516
DJI_20260410101920_0015_D.MP4,drowning,False,1222,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_001222.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_001222.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_001222.jpg,2,"tread water,drowning",tread water,0.6997
DJI_20260410101920_0015_D.MP4,drowning,False,1282,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_001282.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_001282.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_001282.jpg,3,"drowning,tread water,drowning",drowning,0.5546
DJI_20260410101920_0015_D.MP4,drowning,False,1342,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_001342.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_001342.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_001342.jpg,3,"tread water,drowning,drowning",tread water,0.4217
DJI_20260410101920_0015_D.MP4,drowning,False,1402,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_001402.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_001402.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_001402.jpg,2,"drowning,tread water",drowning,0.7340
DJI_20260410101920_0015_D.MP4,drowning,False,1462,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410101920_0015_D__frame_001462.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410101920_0015_D__frame_001462.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410101920_0015_D__frame_001462.jpg,3,"drowning,tread water,drowning",drowning,0.6222
DJI_20260410101920_0015_D.MP4,drowning,False,1525,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_001525.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_001525.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_001525.jpg,3,"tread water,tread water,drowning",tread water,0.7014
DJI_20260410101920_0015_D.MP4,drowning,False,1585,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_001585.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_001585.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_001585.jpg,3,"tread water,tread water,drowning",tread water,0.6917
DJI_20260410101920_0015_D.MP4,drowning,False,1645,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_001645.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_001645.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_001645.jpg,3,"tread water,tread water,drowning",tread water,0.6821
DJI_20260410101920_0015_D.MP4,drowning,False,1705,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_001705.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_001705.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_001705.jpg,3,"tread water,tread water,drowning",tread water,0.6469
DJI_20260410101920_0015_D.MP4,drowning,False,1765,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_001765.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_001765.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_001765.jpg,3,"tread water,tread water,drowning",tread water,0.5771
DJI_20260410101920_0015_D.MP4,drowning,False,1825,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_001825.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_001825.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_001825.jpg,3,"tread water,tread water,drowning",tread water,0.7145
DJI_20260410101920_0015_D.MP4,drowning,False,1927,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_001927.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_001927.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_001927.jpg,3,"tread water,tread water,drowning",tread water,0.7223
DJI_20260410101920_0015_D.MP4,drowning,False,1987,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_001987.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_001987.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_001987.jpg,2,"tread water,drowning",tread water,0.7592
DJI_20260410101920_0015_D.MP4,drowning,False,2048,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410101920_0015_D__frame_002048.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410101920_0015_D__frame_002048.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410101920_0015_D__frame_002048.jpg,4,"tread water,tread water,drowning,drowning",tread water,0.6726
DJI_20260410101920_0015_D.MP4,drowning,False,2108,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_002108.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_002108.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_002108.jpg,2,"tread water,drowning",tread water,0.6499
DJI_20260410101920_0015_D.MP4,drowning,False,2168,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_002168.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_002168.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_002168.jpg,1,drowning,drowning,0.5646
DJI_20260410101920_0015_D.MP4,drowning,False,2228,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_002228.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_002228.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_002228.jpg,3,"drowning,tread water,drowning",drowning,0.3940
DJI_20260410101920_0015_D.MP4,drowning,False,2288,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_002288.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_002288.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_002288.jpg,3,"tread water,tread water,drowning",tread water,0.5080
DJI_20260410101920_0015_D.MP4,drowning,False,2348,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_002348.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_002348.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_002348.jpg,2,"drowning,tread water",drowning,0.5125
DJI_20260410101920_0015_D.MP4,drowning,False,2408,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_002408.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_002408.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_002408.jpg,2,"drowning,tread water",drowning,0.4817
DJI_20260410101920_0015_D.MP4,drowning,False,2468,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_002468.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_002468.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_002468.jpg,2,"tread water,drowning",tread water,0.4026
DJI_20260410101920_0015_D.MP4,drowning,False,2528,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_002528.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_002528.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_002528.jpg,2,"drowning,drowning",drowning,0.4704
DJI_20260410101920_0015_D.MP4,drowning,False,2588,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410101920_0015_D__frame_002588.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410101920_0015_D__frame_002588.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410101920_0015_D__frame_002588.jpg,1,drowning,drowning,0.5162
DJI_20260410101920_0015_D.MP4,drowning,False,2648,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410101920_0015_D__frame_002648.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410101920_0015_D__frame_002648.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410101920_0015_D__frame_002648.jpg,2,"drowning,tread water",drowning,0.4797
DJI_20260410101920_0015_D.MP4,drowning,False,2708,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_002708.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_002708.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_002708.jpg,2,"drowning,drowning",drowning,0.3091
DJI_20260410101920_0015_D.MP4,drowning,False,2768,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_002768.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_002768.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_002768.jpg,2,"drowning,tread water",drowning,0.5554
DJI_20260410101920_0015_D.MP4,drowning,False,2828,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_002828.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_002828.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_002828.jpg,2,"drowning,tread water",drowning,0.3456
DJI_20260410101920_0015_D.MP4,drowning,False,2888,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_002888.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_002888.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_002888.jpg,1,drowning,drowning,0.5143
DJI_20260410101920_0015_D.MP4,drowning,False,2948,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_002948.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_002948.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_002948.jpg,3,"drowning,tread water,drowning",drowning,0.5340
DJI_20260410101920_0015_D.MP4,drowning,False,3008,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_003008.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_003008.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_003008.jpg,2,"drowning,tread water",drowning,0.6143
DJI_20260410101920_0015_D.MP4,drowning,False,3073,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_003073.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_003073.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_003073.jpg,2,"tread water,drowning",tread water,0.5133
DJI_20260410101920_0015_D.MP4,drowning,False,3157,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_003157.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_003157.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_003157.jpg,2,"tread water,drowning",tread water,0.5287
DJI_20260410101920_0015_D.MP4,drowning,False,3249,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_003249.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_003249.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_003249.jpg,2,"tread water,drowning",tread water,0.5687
DJI_20260410101920_0015_D.MP4,drowning,False,3376,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410101920_0015_D__frame_003376.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410101920_0015_D__frame_003376.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410101920_0015_D__frame_003376.jpg,2,"tread water,drowning",tread water,0.5273
DJI_20260410101920_0015_D.MP4,drowning,False,3491,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_003491.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_003491.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_003491.jpg,3,"tread water,tread water,drowning",tread water,0.4929
DJI_20260410101920_0015_D.MP4,drowning,False,3660,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410101920_0015_D__frame_003660.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410101920_0015_D__frame_003660.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410101920_0015_D__frame_003660.jpg,2,"tread water,drowning",tread water,0.5565
DJI_20260410101920_0015_D.MP4,drowning,False,3731,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_003731.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_003731.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_003731.jpg,3,"tread water,tread water,drowning",tread water,0.6506
DJI_20260410101920_0015_D.MP4,drowning,False,3791,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_003791.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_003791.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_003791.jpg,3,"drowning,tread water,tread water",drowning,0.6106
DJI_20260410101920_0015_D.MP4,drowning,False,3851,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410101920_0015_D__frame_003851.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410101920_0015_D__frame_003851.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410101920_0015_D__frame_003851.jpg,1,drowning,drowning,0.5029
DJI_20260410101920_0015_D.MP4,drowning,False,3911,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410101920_0015_D__frame_003911.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410101920_0015_D__frame_003911.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410101920_0015_D__frame_003911.jpg,1,drowning,drowning,0.2006
